user_id,product_id,action
U68,B096K1QZNC,purchase
U68,B0839GYJY2,view
U68,B0BMQ8CS3B,view
U68,B01C794V06,purchase
U68,B0725P32P6,view
U68,B07NKWZSY3,purchase
U68,B07HH3M1KT,view
U69,B09P6YX59X,view
U69,B07YXMWC6S,purchase
U69,B01DPAL8ZM,purchase
U69,B07Y1QR1CQ,view
U69,B01CWTXC4W,view
U69,B01H2HR2YU,purchase
U69,B09JL6VJW6,purchase
U69,B0BVM92NJF,view
U69,B07HSNLR6C,view
U69,B09DL2PWTW,purchase
U69,B09782S9RV,view
U69,B09QTSZ9P4,view
U69,B00CI4VKBE,purchase
U69,B07TF53C7S,purchase
U70,B077M8K3S1,purchase
U70,B01L79NTWI,view
U70,B00I3UWEIA,view
U70,B00MWPL6VS,purchase
U70,B07CMK62G8,view
U70,B07T7R47SV,purchase
U70,B09NNGJ2JS,purchase
U70,B076HGCBRW,view
U70,B078KTY6W6,view
U70,B00FOW4KGO,purchase
U71,B097QTP2KC,purchase
U71,B00RKEPQ30,purchase
U71,B07GB2P81M,view
U71,B09HQHXPJH,view
U71,B0129TQLPW,view
U71,B0C9F2G33M,purchase
U71,B01B8T17K8,purchase
U71,B00212GDI8,view
U71,B0B75NDSRJ,purchase
U71,B09YCTBX1P,view
U72,B07R8PML2C,purchase
U72,B07F2XJZLW,purchase
U72,B0087ESD2S,purchase
U72,B0913BMXZF,view
U72,B07ZF5D3B6,view
U72,B012VVG022,purchase
U72,B098WQ12TV,view
U72,B07P5XRLNB,purchase
U72,B071ZN4K8V,purchase
U72,B08D5ZZPF1,view
U72,B09H4JKLLX,view
U72,B019EVB4AK,purchase
U72,B00KSYSNYS,purchase
U72,B01MTVC2HW,view
U72,B08BFC3NT5,purchase
U73,B0C3BXGNWT,purchase
U73,B017HAWDBE,view
U73,B07RFTRFPZ,view
U73,B0BL3JKG27,purchase
U73,B01EGA3VSM,purchase
U74,B09H8KSW5J,view
U74,B0C786CPSM,view
U74,B01NB1SXMZ,view
U74,B07FXGX5S5,view
U74,B07QYQYMPN,view
U74,B0BHNW5M46,view
U74,B07SHB6NW8,purchase
U75,B0BBMF92DJ,view
U75,B0148646NI,purchase
U75,B075YW6414,view
U75,B00LG4G6MK,view
U75,B07D8NXQWD,view
U75,B0BN68TTH5,view
U75,B09BG27ZMG,purchase
U75,B0BN2TMLWJ,view
U76,B0B9RWHP7D,purchase
U76,B09H4JKLLX,view
U76,B00DU1OUYI,view
U76,B07C91Z1F4,purchase
U76,B07PC187GY,purchase
U76,B0B7P7J5K9,purchase
U77,B0BK7YHMVZ,purchase
U77,B002NR0EMW,view
U77,B07ZLXF4TG,view
U77,B00ULIN0DA,view
U77,B09NPL7TTH,purchase
U77,B01G4QEKEK,view
U77,B01KK13W9Y,view
U77,B004I53B8G,purchase
U77,B0B6VQPWCD,view
U77,B01M6AKXSO,view
U77,B07Y693Z9J,view
U77,B01LXVT9S1,view
U77,B074N3SFC1,purchase
U77,B09H2CLM2W,view
U77,B07STVJHBL,view
U77,B0BPGHG1D5,view
U77,B08CN483R7,purchase
U77,B0BZCFV2S8,view
U78,B083939RKV,purchase
U78,B09JCCQM5V,purchase
U78,B08NRNNH9H,view
U78,B075TB13C5,view
U78,B08X2QSVST,view
U78,B07VYGH78V,view
U78,B07B8QG9XN,view
U78,B084RY26BN,view
U78,B01D8OR1AG,view
U79,B07CX791SG,view
U79,B084Q69R2W,view
U79,B00974L2NE,view
U79,B08JJ8Y782,purchase
U79,B07P16PWMX,view
U79,B08428KJXX,purchase
U79,B01E6OOACE,view
U79,B01MF4E67C,purchase
U80,B07GN9B3BV,purchase
U80,B06XX2HZ39,purchase
U80,B01G2E7WV2,view
U80,B0B1PXWXMZ,purchase
U80,B01IWHOKXK,view
U80,B00R26XF0W,purchase
U80,B07S2NDVL6,purchase
U80,B00Z7SOICG,purchase
U80,B07LCVL1ZB,purchase
U81,B0C1S6K2F2,view
U81,B07GBLL3ZW,view
U81,B0874YN8B9,view
U81,B00V323LDW,purchase
U81,B01M262G0R,purchase
U81,B01MTO8Q29,view
U81,B000R2SOCC,view
U81,B00UV6O7KM,purchase
U82,B0BKP1JJ63,purchase
U82,B07RDCN4DL,view
U82,B00CCX3LNQ,purchase
U82,B09S3NZBLD,view
U82,B096BHGF9M,view
U82,B00KLRAG1A,view
U82,B09SH6W9XQ,view
U82,B0758CW63F,purchase
U82,B084VNCBNZ,purchase
U82,B0B5KVV1HQ,view
U82,B00U85FVH4,view
U83,B010LFIXMA,view
U83,B07HKYQPDB,view
U83,B0BC1DLYV3,purchase
U83,B0BMQ9TJ9L,view
U83,B00KESFC1A,view
U83,B0BRPFT365,purchase
U83,B01BGEZVXO,purchase
U83,B01GQRU5IW,purchase
U83,B00V68921I,view
U83,B0BRXTMBLM,view
U83,B08R5XPGX9,purchase
U83,B00DRJTY44,purchase
U83,B08V87H21R,view
U84,B0788C8YW6,purchase
U84,B00C9C59Y4,view
U84,B0B8S4PHFX,purchase
U84,B0BG8MXV5W,view
U84,B07YPGC4NC,purchase
U84,B07XHQQ2ZG,view
U84,B073HKCTW5,purchase
U84,B07XB81SXW,view
U84,B09MTLTZ8X,purchase
U84,B0185CRZWA,purchase
U84,B0B623FNPP,view
U84,B0CCHJ9P8F,purchase
U84,B00REQPWYW,view
U84,B078NTQHDJ,purchase
U84,B08RNLGYYQ,purchase
U85,B0045VI322,purchase
U85,B083HZYRMW,view
U85,B09TGZ5X2F,purchase
U85,B08K8YGPKK,purchase
U85,B00V5BZESG,view
U85,B08ZKXHMTK,purchase
U85,B09K4CSCXF,purchase
U85,B01K7XYKXC,purchase
U85,B07DK4VHVD,view
U85,B09NCBGXZ5,purchase
U85,B07WPMVHGN,view
U85,B00VT8O2T2,view
U85,B01M1BK7RU,purchase
U85,B014LTYJXO,purchase
U86,B01F7OD2TO,purchase
U86,B00AG3TTJ4,view
U86,B00DQCBW5Q,purchase
U86,B00LG0QQSI,view
U86,B09YMJVN1Q,view
U86,B08N5F3C79,purchase
U86,B07FTKBFZB,purchase
U86,B07V5686V5,purchase
U86,B081S8QK32,purchase
U86,B001M1GYXS,view
U86,B01JK2WY9I,purchase
U86,B081YM7T84,view
U87,B089STCR74,purchase
U87,B07KRNT8WC,view
U87,B08C3513CB,purchase
U87,B07RS78PCR,view
U87,B0757KR6RR,purchase
U87,B097CSC613,view
U87,B08HT2ZGNF,view
U87,B07T6L6DGZ,view
U87,B07D3LHG8W,purchase
U87,B0C66JM38G,purchase
U87,B0B7NZGX14,purchase
U87,B01B195GNY,purchase
U87,B019EH6EWM,view
U87,B01M262G0R,view
U87,B0BGDV3T75,purchase
U87,B0757FKF9M,purchase
U87,B07Z1WTKXV,purchase
U87,B07YLB3BQ3,purchase
U87,B0C4L52658,view
U88,B07XXFD6DV,purchase
U88,B01A1FJ97S,view
U88,B07V2HBTCD,purchase
U88,B07SXGJBSG,view
U88,B08ZN86X6R,purchase
U88,B078VNHF97,purchase
U88,B00WJR6RYA,view
U88,B0BDKRSVJD,view
U88,B0848CJBJ7,purchase
U88,B09KMWZWP3,view
U88,B07VPMRTBG,purchase
U89,B00OYPU2IM,purchase
U89,B01CX5CE76,view
U89,B085MBW2MX,view
U89,B075P1KPHN,view
U89,B07XYKCD9T,view
U89,B00JR2P264,view
U89,B086QW1Q1R,view
U90,B003TO53XS,view
U90,B01BI8T2VA,purchase
U90,B0BL2CV33Z,purchase
U90,B0B45T15Z1,purchase
U90,B074HCYHS3,view
U90,B0B8S4PHFX,view
U90,B0C786DR9T,purchase
U90,B0C3TNC3PV,purchase
U90,B01BXZMDGY,view
U90,B0BVZFY86P,view
U90,B09JNTZ98Y,purchase
U90,B08H1RZMWX,purchase
U90,B07MXY8LHT,view
U90,B07P88RFFW,purchase
U90,B08QF92CTF,purchase
U90,B01CCS8G9Y,view
U90,B09NDD1RSM,purchase
U91,B09X33MLNJ,purchase
U91,B017HAWDBE,view
U91,B00VPDB974,view
U91,B00N1VDCGO,view
U91,B09SF5MSYK,purchase
U91,B083SFZ6BV,view
U91,B01B8E1FFU,purchase
U91,B09R4VJB32,view
U91,B097QRCHH4,view
U91,B013LAY524,purchase
U91,B07H9S1LVN,purchase
U91,B00DT0V6CE,view
U91,B00MAWRL4E,purchase
U91,B085R9NBX2,view
U91,B0B4S3Q2YZ,purchase
U91,B07D3LHG8W,purchase
U92,B09HKKN1DJ,view
U92,B09LCQ4J3G,view
U92,B082ND4J45,purchase
U92,B01GCQH864,view
U92,B0817HMDN8,purchase
U92,B09K6FSMFJ,view
U92,B01GW1JQZK,purchase
U93,B0B96RF96B,purchase
U93,B084VNCBNZ,view
U93,B00Z7TKRES,view
U93,B01IT1O99O,purchase
U93,B0BTYWX61N,purchase
U93,B09MZKZKZ6,purchase
U93,B08BN8LXJL,purchase
U93,B0BGM5CVZY,purchase
U93,B00F8P9WWO,view
U93,B01290LNHM,view
U93,B001EPPLYU,purchase
U93,B08T1YBN5P,view
U93,B0BX87BCYR,purchase
U93,B099RTW648,view
U93,B00YFAQRFI,purchase
U93,B07GBPM2T3,purchase
U94,B09TH1XRRX,purchase
U94,B07THFLC8P,purchase
U94,B07ZHVCKKF,purchase
U94,B086S3RWSW,purchase
U94,B09K5BLVVB,view
U94,B013UOU9K8,purchase
U94,B0BHVHY382,purchase
U94,B0BTS4FGHM,view
U94,B07MK2WJYY,view
U94,B08THKPFZZ,purchase
U94,B0BZR3S6FB,purchase
U95,B07FK7F3DH,view
U95,B010MWG3HO,view
U95,B0B1WSVZWC,purchase
U95,B084DBCGPP,view
U95,B07H954DY5,purchase
U95,B0B25HVB62,purchase
U95,B00L9RPIL4,view
U95,B01BGTCWHW,purchase
U95,B07QG1RVM3,purchase
U95,B0128W6VGO,purchase
U95,B082KRFC2Z,view
U96,B0BCWMVPHV,view
U96,B015MXSA3I,purchase
U96,B097118PQF,purchase
U96,B083DRZBXK,purchase
U96,B07HJX9FT6,purchase
U96,B01LYW20P4,view
U96,B0B1DBXSFK,purchase
U96,B01LYRHYWE,purchase
U96,B09KZP8W7Z,purchase
U96,B00A29WCA0,purchase
U96,B07WHQQBZX,purchase
U96,B01AYXEN1O,purchase
U96,B07F2XJZLW,view
U96,B072NZLHQK,view
U96,B01M5FO3BI,purchase
U97,B09V23S6YM,view
U97,B074YXH9WX,purchase
U97,B01NGTX8KS,purchase
U97,B071ZHB18G,view
U97,B07MV1RRVL,view
U97,B0C2GTR34P,purchase
U97,B0BFPVDB25,purchase
U97,B07RVHZCJ6,purchase
U97,B07WC7XZX7,view
U97,B0C582ZTX3,view
U97,B00CQNRCJ6,purchase
U97,B0BKGLGYPS,view
U97,B07BVNG2PN,view
U97,B00E6WGQ5G,view
U97,B0755FR91S,purchase
U97,B07Q1DJ71X,purchase
U97,B0B8PD3H1W,view
U97,B00XN5EE24,purchase
U97,B09BP34KJ5,purchase
U97,B09J8PR9L2,purchase
U98,B0B5DMBWDW,purchase
U98,B0BZ3ZF18C,view
U98,B07YLB3BQ3,view
U98,B0CD7HF61V,view
U98,B01DKEXMVG,purchase
U98,B09C8CGM55,purchase
U98,B07Y6BRP16,purchase
U98,B07VGPMH6W,view
U98,B08BHMSP4B,view
U98,B071Z8Q7BT,purchase
U99,B084Q83K81,view
U99,B09CYNSY9H,view
U99,B01KJNSBM6,view
U99,B074PP92GG,view
U99,B00A29WCA0,purchase
U99,B07RP45NVH,purchase
U99,B0BL1LFBRV,purchase
U99,B00KPR63R2,purchase
U99,B0872X8NWC,purchase
U99,B07XF94ZGL,view
U99,B08D74YVXG,purchase
U100,B016H24QSQ,purchase
U100,B0C1N5YW7Z,purchase
U100,B01FFFCIV8,view
U100,B07JVCFR7J,purchase
U100,B09KHFGFWM,purchase
U100,B09JBDNMPF,purchase
U100,B0BTLN436T,purchase
U100,B0B45T15Z1,purchase
U100,B00ZW1VKSS,purchase
U100,B074NBRNFM,view
U100,B09HT3DT4Z,purchase
U100,B0BLC6F523,purchase
U100,B08FMNGC49,view
U101,B0798MRTW8,purchase
U101,B01BEJODCQ,view
U101,B00LH432NA,view
U101,B01I2ZQH3I,view
U101,B01FESW898,purchase
U101,B07DFGTH5N,view
U101,B00CI4VKBE,view
U101,B00Z7SOICG,purchase
U101,B087C23HPK,view
U101,B08D743QV1,purchase
U101,B07PT6D3D2,purchase
U101,B07XZGH7W9,view
U101,B014U88662,view
U101,B072NZLHQK,purchase
U101,B08JHGFYLS,purchase
U101,B09P6YVZM1,purchase
U101,B0881CCDDX,purchase
U101,B0C2LVHHK9,view
U101,B09D7CHBRG,purchase
U101,B07B3SV1GH,purchase
U102,B0C58L18G9,purchase
U102,B00T8VXYAU,purchase
U102,B075M813JX,purchase
U102,B00766BG90,purchase
U102,B09JJLLTXT,view
U102,B08C52FBCT,view
U103,B0BX4NGRZ2,view
U103,B09SCWMSDV,purchase
U103,B0BFF4D7GR,purchase
U103,B00TQQG1KW,view
U103,B07GX36JP8,view
U103,B08135YB76,purchase
U103,B09ZC7QN2L,view
U103,B0BP756B3L,view
U103,B07VCCGRKM,purchase
U103,B01F59CSQE,view
U103,B09FGPYPQZ,view
U103,B07ML6CCNW,purchase
U103,B01DAWPSOM,view
U103,B07XQ8B7WT,purchase
U104,B01IMZN45M,purchase
U104,B0BC1DLYV3,purchase
U104,B0BQ312NM8,purchase
U104,B0953CYGDH,view
U104,B075S33CBP,view
U104,B07SSRX3PJ,purchase
U104,B07KF7HBDL,purchase
U104,B08Y5WZH17,purchase
U104,B0995HVDS6,purchase
U104,B075JGGBN4,purchase
U104,B00MGEZTR2,purchase
U104,B07H54MKQY,view
U104,B08P4GPG92,purchase
U104,B00KQ2BPDS,view
U104,B01LXLVF5Q,view
U104,B095FYCZGP,view
U104,B01E6OOACE,purchase
U104,B01CIYZETW,purchase
U104,B08JP81FYX,view
U105,B07V9R2M73,purchase
U105,B00ZY9UDI6,view
U105,B075XJZWZB,view
U105,B0C2H59Y74,purchase
U105,B08BYGLKRY,view
U105,B0823VDSLB,view
U105,B01HFTJJ0A,view
U105,B01AYCHLAU,purchase
U106,B09DRKKGGV,purchase
U106,B01DCOHEL8,purchase
U106,B0BG8WZ8TX,view
U106,B0B9N2DWCV,purchase
U106,B076HYBF4G,view
U106,B00KI2QE1E,view
U106,B089N4QYVJ,purchase
U106,B07YBGLY12,view
U106,B0B12G5QKQ,purchase
U107,B01N7NCM1G,purchase
U107,B08M633D81,view
U107,B08C5H7HXP,purchase
U107,B07W3KZP65,purchase
U107,B0C1KRXN5G,purchase
U107,B0112L80WK,view
U107,B09RK4RRGR,purchase
U107,B0B9N3HSWZ,view
U107,B0957G16J5,purchase
U108,B07Q81K8C5,view
U108,B07T54Y9CJ,view
U108,B0B3ML1T66,purchase
U108,B00JPIAK7Q,purchase
U108,B08D8GGHRP,purchase
U109,B0BGXZMQJ4,view
U109,B00X53TBMW,view
U109,B01614ASLO,view
U109,B01LZKMVEC,purchase
U109,B09BW61JN5,view
U110,B00UCOEZ8W,purchase
U110,B07XRVG6DN,view
U110,B07L49TJQ9,view
U110,B083C5C6YR,view
U110,B0C3Y58BPL,purchase
U110,B08LKJBNG3,view
U110,B07P16PWMX,purchase
U110,B08DHWG3KJ,view
U110,B07GL7C1DV,view
U110,B09FXMD75R,purchase
U110,B087J7VJ4Q,purchase
U110,B0786RD524,view
U110,B017I71ZX8,purchase
U110,B07P27VLHS,purchase
U110,B00IQIACAG,view
U110,B07Q97Y75S,purchase
U110,B014KNGAHE,purchase
U110,B003XDU0AQ,purchase
U111,B0B45TFZ51,view
U111,B073PT7YVV,purchase
U111,B0BKGBTGT4,purchase
U111,B0811B82PG,view
U111,B09N72PFS4,purchase
U111,B01D8D5NCA,purchase
U111,B004L08BAG,purchase
U111,B0BQ2XTBPV,view
U111,B083N1MNPY,view
U111,B00J902ZXM,view
U112,B07HD18MG2,purchase
U112,B01IAJEG20,view
U112,B0148DEHCQ,view
U112,B01I0ZAJXO,view
U112,B01E54RMBQ,view
U112,B07KFDHRRY,purchase
U112,B0C4Y3MTKR,view
U112,B01J6R1TDE,purchase
U113,B003TO53XS,view
U113,B00EOKAQQA,view
U113,B0BGQFQC59,purchase
U113,B0BNMYJCD2,purchase
U113,B07PDHY7G4,purchase
U113,B06Y3W6PS6,purchase
U114,B08CXR7RLL,view
U114,B08S7D7VQR,purchase
U114,B01LXN1222,view
U114,B07KF9S9VV,purchase
U114,B002JQRW68,purchase
U114,B07H1NN59Y,purchase
U114,B010MWFUBY,purchase
U114,B003BLFT74,purchase
U114,B000982UY2,purchase
U114,B075RR9S4C,view
U115,B084NW9613,view
U115,B07KKK1M28,view
U115,B0C66JM38G,view
U115,B074W7MG68,purchase
U115,B07JG32DWF,purchase
U115,B0BKL7LYYM,view
U115,B007AKHLBE,purchase
U115,B0BCX2X52V,purchase
U115,B00VQ7QPW8,view
U115,B07W7YRKGM,view
U115,B08D69YYXY,purchase
U115,B097118PQF,purchase
U115,B092QYHBWR,view
U115,B01IUY4F5S,purchase
U115,B075QWLV3J,purchase
U116,B0B5WTHZ5L,view
U116,B07QB29N1P,purchase
U116,B08T9YFPJT,view
U116,B072BRSP7G,purchase
U116,B01DG146XG,view
U116,B09T6TCTGQ,purchase
U116,B00SIMA52A,view
U116,B07VNXBZ2X,view
U116,B00UCZGS6S,view
U116,B00Q2PF750,purchase
U116,B0B5SN266F,purchase
U116,B01203TZKU,purchase
U116,B00YDYZ7VQ,purchase
U116,B005EP30EO,purchase
U116,B07H76BCM9,purchase
U116,B0C1T6DF86,purchase
U116,B0131KPVU4,view
U116,B07K2RDM7N,purchase
U117,B07N1PJ7WQ,view
U117,B01AYL2XBI,purchase
U117,B0BLRVWPF2,purchase
U117,B07XW2Y8DP,view
U117,B018YEY068,view
U117,B07Y4B4V8Y,view
U117,B06WWR3TLQ,purchase
U117,B01GPP7E6G,view
U118,B07VYGH78V,purchase
U118,B0BWVPT2B8,purchase
U118,B0BW139VDJ,purchase
U118,B014EB532U,view
U118,B08428KJXX,view
U118,B01CQMRF16,purchase
U118,B0BZSF7F9D,purchase
U119,B06XXC1P2G,purchase
U119,B0C37P689M,view
U119,B00K7FJA54,purchase
U119,B0BHTNG9CM,view
U119,B00JLN87Z2,view
U119,B01LLOXRY4,view
U119,B09ZTP6JBD,purchase
U119,B08XYM3BFY,view
U119,B01KPYFD9S,view
U119,B01FVJPCFC,view
U119,B01M3QBFFD,purchase
U119,B07XGP2K7H,view
U119,B00UCZGS6S,view
U119,B01B195GNY,view
U119,B01K6PAX8M,purchase
U120,B0B9HR63TX,purchase
U120,B08DR9LVRG,purchase
U120,B00IKYI45Q,view
U120,B00N2623PY,purchase
U120,B07J3H2858,view
U120,B09PG24MGW,view
U120,B00Z7SQFRC,purchase
U121,B01IB8WMMQ,purchase
U121,B0CCHJ9P8F,purchase
U121,B07ZWVKC6G,view
U121,B0B8PDLMMS,view
U121,B01CIU3EES,purchase
U121,B0BRW5JS67,view
U121,B06Y16PK3H,purchase
U121,B00MIFJN8K,view
U121,B01M0OSQSC,view
U121,B00Z7T970I,view
U121,B07B3JXRST,view
U121,B07MVQCXDZ,purchase
U121,B09SXQDF9G,view
U121,B09XR4K287,purchase
U121,B06ZZD12BC,purchase
U122,B071HHTFZR,view
U122,B0157RBRGG,view
U122,B08DCT75L8,view
U122,B07L53B863,purchase
U122,B01DGKKB86,purchase
U122,B009XUKMME,view
U122,B09YHKZQ5Z,view
U122,B0811S3NMD,purchase
U122,B00JV5E01U,view
U123,B07T7P59SS,view
U123,B01780CQLK,view
U123,B07H95777K,purchase
U123,B082HQMMF7,view
U123,B01ECNU7OO,purchase
U123,B083BJRG7Q,view
U124,B0BWYK3N67,view
U124,B09XTK49CP,view
U124,B01G12UPR8,view
U124,B0BR56QKL3,view
U124,B07W4XRYKY,view
U124,B07KS37724,purchase
U124,B0059DLLJC,purchase
U124,B09JRK45PZ,purchase
U124,B019W8X4M6,view
U125,B0845Z6F7Z,purchase
U125,B0BHVHY382,view
U125,B00575RN62,purchase
U125,B0BJTM8ZR5,purchase
U125,B0017H4G0A,view
U125,B07P5GLS7J,view
U125,B0BWP1XXQ1,purchase
U125,B08PCJK5WK,view
U125,B0C58VHNHP,purchase
U125,B0BZ3R3MXY,view
U125,B0BJDDLVQ5,view
U125,B09D7TM9C7,view
U125,B07R9QRVR9,purchase
U126,B00CQNRCJ6,purchase
U126,B0108C2L5Q,purchase
U126,B0B76LLQXN,purchase
U126,B01KA84SYK,view
U126,B004I53B8G,purchase
U126,B0BW8VDVQ9,view
U127,B07JZ3Q67V,purchase
U127,B016MD2ZLA,view
U127,B01M5FPMOX,purchase
U127,B07P2SBK3Y,purchase
U127,B0C3B6K2FV,purchase
U127,B07MK2WJYY,view
U127,B09CL8N84L,purchase
U127,B07R22S6Z7,view
U128,B00Z7SMHYC,view
U128,B00GIJ3MR0,purchase
U128,B00GAXONJU,purchase
U128,B0B4S3Q2YZ,view
U128,B01LZ1EYE6,purchase
U128,B00Z7SUZFU,view
U128,B078Z8Z4MJ,purchase
U129,B01IUY4F5S,purchase
U129,B017SQ64XK,view
U129,B08FJBS5KV,view
U129,B00W5VLRR2,purchase
U129,B01GDEWS9M,purchase
U129,B08J3SQWHM,purchase
U129,B00P674O6I,view
U129,B09LRKZ4BN,purchase
U129,B07RWQTGTN,view
U129,B00XN13S70,purchase
U129,B01AVL3LOE,view
U129,B0BLYVCQH3,view
U129,B07TPPGLJV,view
U130,B09F5LYQRB,view
U130,B0BGXQ67LZ,purchase
U130,B09GJST535,purchase
U130,B00XJT0PEA,purchase
U130,B07TDKYGHB,view
U130,B00KDNZ6AI,purchase
U131,B0BNTZ3W62,view
U131,B0B8VL3PJH,purchase
U131,B0789TN6XK,purchase
U131,B01KPYFRQC,purchase
U131,B00S93RMLU,view
U131,B07VPX854Q,purchase
U131,B08QSL5WJJ,view
U131,B00KPR63R2,view
U131,B078SZWSKL,view
U131,B01CP2PP7I,view
U131,B07V3TL48P,purchase
U131,B07ZVPJ2P5,purchase
U132,B079BMKQ9T,view
U132,B01LYW20P4,view
U132,B07MZQY8VH,purchase
U132,B08C5GNDWF,view
U132,B075WWQBR6,purchase
U132,B07S322S1P,purchase
U132,B01DCU4SKC,view
U132,B07W6NY786,view
U132,B005SUHPO6,purchase
U132,B01CTBENDC,purchase
U132,B01EOCTEQA,purchase
U132,B0BM3D4SQT,view
U132,B07NKYKMYY,purchase
U132,B07DPL1CNK,purchase
U132,B01AP9EYOS,purchase
U132,B017VTQUMY,view
U132,B0BW8VDVQ9,purchase
U133,B087WHMJW7,view
U133,B08BGBMD84,purchase
U133,B08RZ63Y62,view
U133,B085K277W7,view
U133,B07MKSKG2L,purchase
U133,B07L92KPBB,purchase
U134,B074QWNF1G,view
U134,B073T19D1F,view
U134,B00EX4I7WC,view
U134,B0BL9K48B9,purchase
U134,B084CTVD59,view
U134,B076CXNKPN,view
U134,B093N59G3Z,view
U134,B084ZCQKKP,view
U134,B00G7UY3EG,purchase
U134,B01M5GW5OK,purchase
U134,B08RYG78ST,view
U134,B07K78TL3L,purchase
U135,B07B4NP3Q3,purchase
U135,B0BLJL1TVT,view
U135,B016HQ5NNY,view
U135,B0BJFLYPBX,view
U135,B09KZP8W7Z,purchase
U135,B09WJ93567,purchase
U135,B07KGLTWYL,view
U136,B00Z7TLAAI,purchase
U136,B019BTZTOM,view
U136,B00MVGKJMU,view
U136,B00HH2YZ1E,view
U136,B08LDWXP3V,purchase
U136,B07CPVFHR4,view
U136,B00OGPVYZU,view
U136,B07X2KC5Z1,view
U136,B08C3513CB,view
U136,B0C2Q7PT3H,purchase
U136,B0BVBH2N4S,purchase
U136,B08X3LH6D4,view
U136,B0B9X78NTK,view
U136,B07NB42JVK,view
U136,B009B9YWB4,purchase
U136,B081N9HYSQ,view
U136,B08GY2G3DL,view
U136,B0B1J5WRR1,view
U137,B093FJCC9R,view
U137,B06XXWY6CW,purchase
U137,B01GIL46HC,purchase
U137,B07CGVNSFJ,view
U137,B073H5HGBZ,view
U137,B0BTV5QD63,purchase
U137,B09PBFMBBL,purchase
U137,B0B6TT5FGR,purchase
U137,B08JFX63ST,purchase
U137,B07GBLX6TY,view
U137,B0BGXQ67LZ,view
U137,B0C7ZZT7LT,purchase
U137,B005DTSBEU,view
U138,B010DIIANC,view
U138,B00CLUZ8OU,view
U138,B0B5VYTT89,purchase
U138,B07T5X6L6X,view
U138,B01G2E7WV2,view
U138,B0C5M73B2C,view
U138,B01MZFB2TW,purchase
U138,B09VNSYP93,purchase
U138,B00CICWVC8,purchase
U138,B091KZ26VR,purchase
U139,B09QPJF5WC,view
U139,B0BPCB8RRJ,purchase
U139,B07YMBW2LC,purchase
U139,B01MY48U9G,view
U139,B016GKJ44A,view
U139,B0753S3M5C,purchase
U139,B01E6HFIAE,purchase
U140,B09KNGKZKY,view
U140,B0BWXHZJJN,view
U140,B0822JLNBG,purchase
U140,B07H3KL7PJ,view
U140,B00P6PVIPU,purchase
U140,B0823VDSLB,purchase
U140,B07X1PHVXV,purchase
U140,B083VZHC9G,view
U141,B07W5RJ42G,view
U141,B01N7O4HZF,view
U141,B01DJ18PKS,purchase
U141,B0BDKC8NYG,view
U141,B09JBDNMPF,view
U141,B01AADXYA4,view
U141,B01GDBI2SQ,view
U141,B0BWPKNGFM,purchase
U141,B0148646NI,view
U141,B07CNCDND7,purchase
U141,B00MRRCH5U,view
U141,B01AUR1ABU,purchase
U141,B07P7SB2QZ,view
U141,B07Z3TMLZL,view
U141,B01CY9J07S,purchase
U141,B083LBZX1F,view
U141,B0995RWR9X,purchase
U141,B0017H88XG,view
U141,B09SKNLXHS,view
U142,B06XP5W7JJ,view
U142,B0B41VS42Z,view
U142,B00FFT0KQK,view
U142,B07HGT594C,view
U142,B074JCMLWB,view
U143,B085XWXP25,purchase
U143,B089G6RM6Z,view
U143,B0C6D4MY94,purchase
U143,B00CD0I8EK,purchase
U143,B07PN4SQ1J,view
U143,B01BG2ELAK,purchase
U143,B0964JVN31,purchase
U144,B01LYO7I8F,purchase
U144,B0BMQ8CS3B,purchase
U144,B09SXQDF9G,view
U144,B09VNSYP93,purchase
U144,B015R2XESA,purchase
U144,B01BD02PCQ,view
U144,B07HQGJ34V,purchase
U144,B07XLDJMMJ,view
U144,B07X6GL4MT,purchase
U144,B0BTLN436T,view
U145,B07P13TQFN,purchase
U145,B00U7A76CI,view
U145,B09C2BLC29,view
U145,B08HYHHD5Q,view
U145,B0785WJZFN,view
U145,B00JKWYEEM,purchase
U145,B07F9JNKB7,view
U145,B00SJIYX76,purchase
U145,B00NMRFEFE,view
U145,B087N7TK1J,view
U145,B00N2IOVOI,purchase
U145,B077LMR62T,purchase
U145,B0B6HMYY81,view
U145,B08VRGVRSB,view
U145,B00LH432NA,purchase
U146,B08H83DFPB,purchase
U146,B0C65QCPDS,view
U146,B01CDNXY9U,view
U146,B01GX99MB4,view
U146,B08WNQ9N27,view
U146,B0BMDLK1MQ,view
U147,B01M03I4V0,purchase
U147,B081DLJHF4,view
U147,B071W2YDTW,view
U147,B07RB68T4X,purchase
U147,B09BVCNDYS,purchase
U147,B06XBYLNRT,purchase
U147,B00DJECQDI,purchase
U147,B0BXCBG44D,view
U147,B01LWUM7TT,view
U147,B0B8H4X1XX,purchase
U147,B088F5KYCH,purchase
U147,B012HYV7XU,view
U147,B06XTGCBVM,purchase
U147,B07VF4H6KW,view
U147,B071Z8Q7BT,purchase
U147,B0BF5MQR2W,purchase
U147,B009FFW8KQ,purchase
U148,B00U2WF2C2,purchase
U148,B0BQWD6YYR,view
U148,B07GR1F4W4,purchase
U148,B0B87S2QQ4,purchase
U148,B0BTYLG24T,purchase
U148,B08LCYTFB2,view
U148,B0919ZHF8B,purchase
